AssetID;Action_Actual;Action_From;Action_To;Trigger_Date;Trigger_MSGNo;Trigger_Text;Trigger_Count;AWS;BWS;AVSS;CalcDate
65316;14;01.11.2016 10:13;01.11.2016 10:18;01.11.2016 10:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;01.11.2016 10:18;01.11.2016 11:18;01.11.2016 10:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;01.11.2016 11:18;01.11.2016 11:19;01.11.2016 11:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;01.11.2016 11:19;01.11.2016 11:21;01.11.2016 11:19;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;01.11.2016 11:21;01.11.2016 18:16;01.11.2016 11:21;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;01.11.2016 18:16;01.11.2016 18:17;01.11.2016 18:16;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;01.11.2016 18:17;01.11.2016 18:18;01.11.2016 18:17;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;01.11.2016 18:18;01.11.2016 18:18;01.11.2016 18:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;01.11.2016 18:18;01.11.2016 18:18;01.11.2016 18:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;01.11.2016 18:18;01.11.2016 18:23;01.11.2016 18:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;01.11.2016 18:23;02.11.2016 00:22;01.11.2016 18:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;02.11.2016 00:22;2016-11-02 00:23:36.087;02.11.2016 00:22;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;2016-11-02 00:23:36.087;02.11.2016 00:25;2016-11-02 00:23:36.087;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;02.11.2016 00:25;02.11.2016 18:26;02.11.2016 00:25;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;02.11.2016 18:26;2016-11-02 18:27:49.043;02.11.2016 18:26;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;2016-11-02 18:27:49.043;02.11.2016 18:28;2016-11-02 18:27:49.043;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;02.11.2016 18:28;02.11.2016 18:28;02.11.2016 18:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;02.11.2016 18:28;02.11.2016 18:28;02.11.2016 18:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;02.11.2016 18:28;02.11.2016 18:33;02.11.2016 18:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;02.11.2016 18:33;02.11.2016 21:11;02.11.2016 18:33;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;02.11.2016 21:11;02.11.2016 21:13;02.11.2016 21:11;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;02.11.2016 21:13;02.11.2016 21:15;02.11.2016 21:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;02.11.2016 21:15;03.11.2016 15:38;02.11.2016 21:15;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;03.11.2016 15:38;03.11.2016 15:57;03.11.2016 15:38;2269;Air starter supply pressure minimum;1;0;6;0;29.10.2018 12:25
65316;34;03.11.2016 15:57;03.11.2016 15:57;03.11.2016 15:38;2269;Air starter supply pressure minimum;0;0;6;0;29.10.2018 12:25
65316;34;03.11.2016 15:57;03.11.2016 15:57;03.11.2016 15:38;2269;Air starter supply pressure minimum;0;0;2;0;29.10.2018 12:25
65316;34;03.11.2016 15:57;03.11.2016 15:57;03.11.2016 15:38;2269;Air starter supply pressure minimum;0;0;6;0;29.10.2018 12:25
65316;26;03.11.2016 15:57;03.11.2016 18:45;03.11.2016 15:57;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;03.11.2016 18:45;03.11.2016 19:12;03.11.2016 15:57;0;NULL;0;0;2;0;29.10.2018 12:25
65316;32;03.11.2016 19:12;2016-11-03 19:26:41.040;03.11.2016 19:12;2243;Gas pressure after filter in gas train minimum;0;0;2;0;29.10.2018 12:25
65316;32;2016-11-03 19:26:41.040;03.11.2016 19:27;03.11.2016 19:12;2243;Gas pressure after filter in gas train minimum;1;0;6;0;29.10.2018 12:25
65316;34;03.11.2016 19:27;03.11.2016 19:27;03.11.2016 19:12;2243;Gas pressure after filter in gas train minimum;0;0;6;0;29.10.2018 12:25
65316;34;03.11.2016 19:27;03.11.2016 19:27;03.11.2016 19:12;2243;Gas pressure after filter in gas train minimum;0;0;2;0;29.10.2018 12:25
65316;34;03.11.2016 19:27;03.11.2016 19:27;03.11.2016 19:12;2243;Gas pressure after filter in gas train minimum;0;0;6;0;29.10.2018 12:25
65316;26;03.11.2016 19:27;03.11.2016 19:38;03.11.2016 19:27;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;03.11.2016 19:38;03.11.2016 19:39;03.11.2016 19:38;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;03.11.2016 19:39;2016-11-03 19:40:01.007;03.11.2016 19:39;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;2016-11-03 19:40:01.007;2016-11-03 19:40:20.097;2016-11-03 19:40:01.007;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;2016-11-03 19:40:20.097;03.11.2016 19:40;2016-11-03 19:40:20.097;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;03.11.2016 19:40;03.11.2016 19:45;03.11.2016 19:40;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;03.11.2016 19:45;03.11.2016 20:44;03.11.2016 19:45;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;03.11.2016 20:44;03.11.2016 20:45;03.11.2016 20:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;03.11.2016 20:45;03.11.2016 20:48;03.11.2016 20:45;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;03.11.2016 20:48;03.11.2016 20:54;03.11.2016 20:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;03.11.2016 20:54;03.11.2016 20:54;03.11.2016 20:48;0;NULL;0;0;2;0;29.10.2018 12:25
65316;26;03.11.2016 20:54;04.11.2016 18:26;03.11.2016 20:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;04.11.2016 18:26;04.11.2016 18:27;04.11.2016 18:26;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;04.11.2016 18:27;04.11.2016 18:27;04.11.2016 18:27;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;04.11.2016 18:27;04.11.2016 18:28;04.11.2016 18:27;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;04.11.2016 18:28;04.11.2016 18:28;04.11.2016 18:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;04.11.2016 18:28;04.11.2016 18:33;04.11.2016 18:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;04.11.2016 18:33;04.11.2016 19:52;04.11.2016 18:33;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;04.11.2016 19:52;04.11.2016 19:53;04.11.2016 19:52;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;04.11.2016 19:53;04.11.2016 19:55;04.11.2016 19:53;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;04.11.2016 19:55;07.11.2016 16:01;04.11.2016 19:55;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;07.11.2016 16:01;07.11.2016 16:01;07.11.2016 16:01;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;07.11.2016 16:01;07.11.2016 16:02;07.11.2016 16:01;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;07.11.2016 16:02;07.11.2016 16:03;07.11.2016 16:02;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;07.11.2016 16:03;07.11.2016 16:03;07.11.2016 16:03;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;07.11.2016 16:03;07.11.2016 16:08;07.11.2016 16:03;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;07.11.2016 16:08;07.11.2016 17:07;07.11.2016 16:08;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;07.11.2016 17:07;07.11.2016 17:09;07.11.2016 17:07;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;07.11.2016 17:09;07.11.2016 17:11;07.11.2016 17:09;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;07.11.2016 17:11;2016-11-08 15:21:22.060;07.11.2016 17:11;0;NULL;0;0;6;0;29.10.2018 12:25
65316;30;2016-11-08 15:21:22.060;08.11.2016 15:28;2016-11-08 15:21:22.060;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;08.11.2016 15:28;08.11.2016 15:42;08.11.2016 15:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;08.11.2016 15:42;08.11.2016 16:04;08.11.2016 15:42;2268;Air starter vessel pressure minimum;1;0;6;0;29.10.2018 12:25
65316;34;08.11.2016 16:04;08.11.2016 16:04;08.11.2016 15:42;2268;Air starter vessel pressure minimum;0;0;6;0;29.10.2018 12:25
65316;34;08.11.2016 16:04;08.11.2016 16:04;08.11.2016 15:42;2268;Air starter vessel pressure minimum;0;0;2;0;29.10.2018 12:25
65316;34;08.11.2016 16:04;08.11.2016 16:04;08.11.2016 15:42;2268;Air starter vessel pressure minimum;0;0;6;0;29.10.2018 12:25
65316;26;08.11.2016 16:04;08.11.2016 21:19;08.11.2016 16:04;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;08.11.2016 21:19;08.11.2016 21:41;08.11.2016 16:04;0;NULL;0;0;2;0;29.10.2018 12:25
65316;26;08.11.2016 21:41;09.11.2016 15:14;08.11.2016 16:04;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;09.11.2016 15:14;09.11.2016 15:15;08.11.2016 16:04;0;NULL;0;0;4;0;29.10.2018 12:25
65316;4;09.11.2016 15:15;09.11.2016 15:18;09.11.2016 15:15;0;NULL;0;0;4;0;29.10.2018 12:25
65316;4;09.11.2016 15:18;09.11.2016 15:18;09.11.2016 15:15;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;09.11.2016 15:18;09.11.2016 15:19;09.11.2016 15:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;09.11.2016 15:19;09.11.2016 15:19;09.11.2016 15:19;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;09.11.2016 15:19;2016-11-09 15:20:05.027;09.11.2016 15:19;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;2016-11-09 15:20:05.027;09.11.2016 15:37;2016-11-09 15:20:05.027;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;09.11.2016 15:37;09.11.2016 16:26;09.11.2016 15:37;2270;Measuring signal failure conrod bearing temperature;1;0;6;0;29.10.2018 12:25
65316;34;09.11.2016 16:26;09.11.2016 16:26;09.11.2016 15:37;2270;Measuring signal failure conrod bearing temperature;0;0;6;0;29.10.2018 12:25
65316;34;09.11.2016 16:26;09.11.2016 17:13;09.11.2016 15:37;2270;Measuring signal failure conrod bearing temperature;0;0;2;0;29.10.2018 12:25
65316;34;09.11.2016 17:13;09.11.2016 17:13;09.11.2016 15:37;2270;Measuring signal failure conrod bearing temperature;0;0;6;0;29.10.2018 12:25
65316;26;09.11.2016 17:13;09.11.2016 19:00;09.11.2016 17:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;09.11.2016 19:00;09.11.2016 19:01;09.11.2016 19:00;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;09.11.2016 19:01;09.11.2016 19:01;09.11.2016 19:01;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;09.11.2016 19:01;09.11.2016 19:02;09.11.2016 19:01;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;09.11.2016 19:02;09.11.2016 19:02;09.11.2016 19:02;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;09.11.2016 19:02;09.11.2016 19:07;09.11.2016 19:02;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;09.11.2016 19:07;09.11.2016 19:41;09.11.2016 19:07;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;09.11.2016 19:41;2016-11-09 19:43:05.037;09.11.2016 19:41;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;2016-11-09 19:43:05.037;09.11.2016 19:45;2016-11-09 19:43:05.037;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;09.11.2016 19:45;12.11.2016 23:56;09.11.2016 19:45;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;12.11.2016 23:56;12.11.2016 23:57;12.11.2016 23:56;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;12.11.2016 23:57;12.11.2016 23:58;12.11.2016 23:57;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;12.11.2016 23:58;12.11.2016 23:58;12.11.2016 23:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;12.11.2016 23:58;12.11.2016 23:59;12.11.2016 23:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;12.11.2016 23:59;13.11.2016 00:04;12.11.2016 23:59;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;13.11.2016 00:04;13.11.2016 01:03;13.11.2016 00:04;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;13.11.2016 01:03;13.11.2016 01:04;13.11.2016 01:03;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;13.11.2016 01:04;13.11.2016 01:06;13.11.2016 01:04;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;13.11.2016 01:06;14.11.2016 23:46;13.11.2016 01:06;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;14.11.2016 23:46;14.11.2016 23:47;14.11.2016 23:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;14.11.2016 23:47;14.11.2016 23:48;14.11.2016 23:47;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;14.11.2016 23:48;14.11.2016 23:48;14.11.2016 23:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;14.11.2016 23:48;14.11.2016 23:49;14.11.2016 23:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;14.11.2016 23:49;14.11.2016 23:54;14.11.2016 23:49;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;14.11.2016 23:54;15.11.2016 00:53;14.11.2016 23:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;15.11.2016 00:53;15.11.2016 00:54;15.11.2016 00:53;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;15.11.2016 00:54;15.11.2016 00:56;15.11.2016 00:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;15.11.2016 00:56;15.11.2016 16:16;15.11.2016 00:56;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;15.11.2016 16:16;15.11.2016 16:17;15.11.2016 16:16;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;15.11.2016 16:17;15.11.2016 16:18;15.11.2016 16:17;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;15.11.2016 16:18;15.11.2016 16:18;15.11.2016 16:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;15.11.2016 16:18;15.11.2016 16:19;15.11.2016 16:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;15.11.2016 16:19;15.11.2016 16:24;15.11.2016 16:19;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;15.11.2016 16:24;15.11.2016 17:23;15.11.2016 16:24;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;15.11.2016 17:23;15.11.2016 17:24;15.11.2016 17:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;15.11.2016 17:24;15.11.2016 17:26;15.11.2016 17:24;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;15.11.2016 17:26;2016-11-15 18:16:50.047;15.11.2016 17:26;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;2016-11-15 18:16:50.047;15.11.2016 18:17;2016-11-15 18:16:50.047;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;15.11.2016 18:17;15.11.2016 18:18;15.11.2016 18:17;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;15.11.2016 18:18;15.11.2016 18:18;15.11.2016 18:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;15.11.2016 18:18;15.11.2016 18:18;15.11.2016 18:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;15.11.2016 18:18;15.11.2016 18:23;15.11.2016 18:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;15.11.2016 18:23;15.11.2016 20:02;15.11.2016 18:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;15.11.2016 20:02;2016-11-15 20:03:41.063;15.11.2016 20:02;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;2016-11-15 20:03:41.063;15.11.2016 20:05;2016-11-15 20:03:41.063;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;15.11.2016 20:05;2016-11-15 20:36:46.017;15.11.2016 20:05;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;2016-11-15 20:36:46.017;15.11.2016 20:37;2016-11-15 20:36:46.017;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;15.11.2016 20:37;15.11.2016 20:38;15.11.2016 20:37;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;15.11.2016 20:38;15.11.2016 20:38;15.11.2016 20:38;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;15.11.2016 20:38;15.11.2016 20:38;15.11.2016 20:38;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;15.11.2016 20:38;15.11.2016 20:43;15.11.2016 20:38;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;15.11.2016 20:43;15.11.2016 21:12;15.11.2016 20:43;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;15.11.2016 21:12;15.11.2016 21:12;15.11.2016 21:12;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;15.11.2016 21:12;15.11.2016 21:52;15.11.2016 21:12;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;15.11.2016 21:52;15.11.2016 21:52;15.11.2016 21:52;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;15.11.2016 21:52;15.11.2016 22:52;15.11.2016 21:52;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;15.11.2016 22:52;15.11.2016 22:54;15.11.2016 22:52;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;15.11.2016 22:54;15.11.2016 22:56;15.11.2016 22:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;15.11.2016 22:56;16.11.2016 12:16;15.11.2016 22:56;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;16.11.2016 12:16;16.11.2016 12:18;16.11.2016 12:16;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;16.11.2016 12:18;16.11.2016 12:18;16.11.2016 12:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;16.11.2016 12:18;16.11.2016 12:18;16.11.2016 12:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;16.11.2016 12:18;16.11.2016 12:19;16.11.2016 12:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;16.11.2016 12:19;16.11.2016 12:22;16.11.2016 12:19;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;16.11.2016 12:22;16.11.2016 12:44;16.11.2016 12:22;2270;Measuring signal failure conrod bearing temperature;1;0;6;0;29.10.2018 12:25
65316;34;16.11.2016 12:44;16.11.2016 12:44;16.11.2016 12:22;2270;Measuring signal failure conrod bearing temperature;0;0;6;0;29.10.2018 12:25
65316;34;16.11.2016 12:44;16.11.2016 12:44;16.11.2016 12:22;2270;Measuring signal failure conrod bearing temperature;0;0;2;0;29.10.2018 12:25
65316;34;16.11.2016 12:44;16.11.2016 12:44;16.11.2016 12:22;2270;Measuring signal failure conrod bearing temperature;0;0;6;0;29.10.2018 12:25
65316;26;16.11.2016 12:44;16.11.2016 12:44;16.11.2016 12:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;16.11.2016 12:44;16.11.2016 12:45;16.11.2016 12:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;16.11.2016 12:45;16.11.2016 12:46;16.11.2016 12:45;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;16.11.2016 12:46;16.11.2016 12:46;16.11.2016 12:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;16.11.2016 12:46;16.11.2016 12:46;16.11.2016 12:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;16.11.2016 12:46;16.11.2016 12:51;16.11.2016 12:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;16.11.2016 12:51;16.11.2016 12:53;16.11.2016 12:51;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;16.11.2016 12:53;16.11.2016 12:54;16.11.2016 12:53;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;16.11.2016 12:54;16.11.2016 12:57;16.11.2016 12:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;16.11.2016 12:57;18.11.2016 04:29;16.11.2016 12:57;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;18.11.2016 04:29;18.11.2016 13:09;18.11.2016 04:29;3331;SAFI CAN communication failure;1;0;6;0;29.10.2018 12:25
65316;34;18.11.2016 13:09;18.11.2016 13:09;18.11.2016 04:29;3331;SAFI CAN communication failure;0;0;6;0;29.10.2018 12:25
65316;34;18.11.2016 13:09;18.11.2016 13:09;18.11.2016 04:29;3331;SAFI CAN communication failure;0;0;2;0;29.10.2018 12:25
65316;34;18.11.2016 13:09;18.11.2016 13:09;18.11.2016 04:29;3331;SAFI CAN communication failure;0;0;6;0;29.10.2018 12:25
65316;26;18.11.2016 13:09;18.11.2016 17:26;18.11.2016 13:09;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;18.11.2016 17:26;18.11.2016 17:28;18.11.2016 17:26;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;18.11.2016 17:28;2016-11-18 17:28:47.077;18.11.2016 17:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;2016-11-18 17:28:47.077;18.11.2016 17:29;2016-11-18 17:28:47.077;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;18.11.2016 17:29;18.11.2016 17:29;18.11.2016 17:29;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;18.11.2016 17:29;18.11.2016 17:34;18.11.2016 17:29;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;18.11.2016 17:34;2016-11-18 17:58:40.030;18.11.2016 17:34;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;2016-11-18 17:58:40.030;18.11.2016 18:00;2016-11-18 17:58:40.030;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;18.11.2016 18:00;18.11.2016 18:02;18.11.2016 18:00;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;18.11.2016 18:02;18.11.2016 19:21;18.11.2016 18:02;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;18.11.2016 19:21;18.11.2016 19:23;18.11.2016 19:21;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;18.11.2016 19:23;18.11.2016 19:23;18.11.2016 19:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;18.11.2016 19:23;18.11.2016 19:23;18.11.2016 19:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;18.11.2016 19:23;18.11.2016 19:23;18.11.2016 19:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;18.11.2016 19:23;18.11.2016 19:25;18.11.2016 19:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;18.11.2016 19:25;18.11.2016 20:26;18.11.2016 19:25;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;18.11.2016 20:26;18.11.2016 20:27;18.11.2016 20:26;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;18.11.2016 20:27;18.11.2016 20:28;18.11.2016 20:27;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;18.11.2016 20:28;18.11.2016 20:28;18.11.2016 20:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;18.11.2016 20:28;18.11.2016 20:28;18.11.2016 20:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;18.11.2016 20:28;18.11.2016 20:30;18.11.2016 20:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;18.11.2016 20:30;22.11.2016 23:33;18.11.2016 20:30;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;22.11.2016 23:33;22.11.2016 23:34;22.11.2016 23:33;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;22.11.2016 23:34;22.11.2016 23:35;22.11.2016 23:34;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;22.11.2016 23:35;22.11.2016 23:35;22.11.2016 23:35;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;22.11.2016 23:35;22.11.2016 23:36;22.11.2016 23:35;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;22.11.2016 23:36;22.11.2016 23:37;22.11.2016 23:36;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;22.11.2016 23:37;22.11.2016 23:38;22.11.2016 23:37;3368;Slow down time too short;1;0;6;0;29.10.2018 12:25
65316;34;22.11.2016 23:38;22.11.2016 23:38;22.11.2016 23:37;3368;Slow down time too short;0;0;6;0;29.10.2018 12:25
65316;34;22.11.2016 23:38;22.11.2016 23:39;22.11.2016 23:37;3368;Slow down time too short;0;0;2;0;29.10.2018 12:25
65316;34;22.11.2016 23:39;22.11.2016 23:46;22.11.2016 23:37;3368;Slow down time too short;0;0;6;0;29.10.2018 12:25
65316;34;22.11.2016 23:46;22.11.2016 23:47;22.11.2016 23:37;3368;Slow down time too short;0;0;2;0;29.10.2018 12:25
65316;34;22.11.2016 23:47;22.11.2016 23:54;22.11.2016 23:37;3368;Slow down time too short;0;0;6;0;29.10.2018 12:25
65316;34;22.11.2016 23:54;22.11.2016 23:54;22.11.2016 23:37;3368;Slow down time too short;0;0;2;0;29.10.2018 12:25
65316;34;22.11.2016 23:54;23.11.2016 00:07;22.11.2016 23:37;3368;Slow down time too short;0;0;6;0;29.10.2018 12:25
65316;34;23.11.2016 00:07;23.11.2016 00:07;22.11.2016 23:37;3368;Slow down time too short;0;0;2;0;29.10.2018 12:25
65316;34;23.11.2016 00:07;2016-11-23 00:07:55.077;22.11.2016 23:37;3368;Slow down time too short;0;0;6;0;29.10.2018 12:25
65316;34;2016-11-23 00:07:55.077;23.11.2016 00:08;22.11.2016 23:37;3368;Slow down time too short;0;0;4;0;29.10.2018 12:25
65316;34;23.11.2016 00:08;23.11.2016 00:16;22.11.2016 23:37;3368;Slow down time too short;0;0;2;0;29.10.2018 12:25
65316;34;23.11.2016 00:16;23.11.2016 00:20;22.11.2016 23:37;3368;Slow down time too short;0;0;6;0;29.10.2018 12:25
65316;34;23.11.2016 00:20;23.11.2016 00:20;22.11.2016 23:37;3368;Slow down time too short;0;0;2;0;29.10.2018 12:25
65316;34;23.11.2016 00:20;23.11.2016 00:25;22.11.2016 23:37;3368;Slow down time too short;0;0;6;0;29.10.2018 12:25
65316;34;23.11.2016 00:25;23.11.2016 00:25;22.11.2016 23:37;3368;Slow down time too short;0;0;2;0;29.10.2018 12:25
65316;34;23.11.2016 00:25;23.11.2016 15:03;22.11.2016 23:37;3368;Slow down time too short;0;0;6;0;29.10.2018 12:25
65316;34;23.11.2016 15:03;2016-11-23 16:56:31.097;22.11.2016 23:37;3368;Slow down time too short;0;0;2;0;29.10.2018 12:25
